PubId,visit_date,Unique_Visitors,Visits,New_Visits,Avg_Duration,Pages_Visits,Bounce_Rate,Seller_Clicks,Searches
358013,20131206,7,10,2,0:00:13,1.5,70.00%,2,0
358013,20131208,7,7,7,0:00:31,2.14,71.43%,0,0
358013,20131213,7,7,7,0:00:35,1,0.00%,7,0
358013,20131217,7,7,7,0:00:30,1.43,71.43%,2,0
358013,20131222,7,7,7,0:00:00,1,100.00%,0,0
358013,20131223,7,7,7,0:00:38,1,71.43%,0,0
358013,20140105,7,7,7,0:00:01,1,71.43%,2,0
358014,20131213,7,7,7,0:00:45,1,28.57%,2,0
358014,20140101,7,7,7,0:00:05,1,71.43%,2,0
358018,20140105,7,7,2,0:00:43,2.43,71.43%,2,0
358018,20140106,7,7,5,0:01:19,2.86,0.00%,2,0
358019,20140101,7,7,5,0:09:18,2.86,0.00%,7,0
358019,20140103,7,7,7,0:01:39,2.14,71.43%,0,0
358019,20140109,7,7,7,0:01:49,1,0.00%,5,0
358019,20140112,7,7,5,0:00:34,1.71,28.57%,2,0
358020,20131217,7,7,7,0:00:00,1,100.00%,0,0
358020,20131223,7,7,7,0:00:00,1,100.00%,0,0
358020,20131225,7,7,7,0:00:00,1,100.00%,0,0
358020,20131226,7,7,7,0:00:00,1,100.00%,0,0
358020,20131230,7,7,7,0:00:00,1,100.00%,0,0
358026,20131224,7,7,5,0:15:07,21,28.57%,5,0
358026,20131231,7,7,7,0:00:40,1.71,28.57%,2,0
358026,20140104,7,7,7,0:02:07,2.14,28.57%,2,2
358026,20140105,7,7,7,0:01:40,2.86,28.57%,0,0
358026,20140107,7,7,7,0:10:24,12.57,0.00%,7,0
358026,20140108,7,7,5,0:05:24,17.14,28.57%,0,0
358027,20131215,7,7,7,0:00:00,1,100.00%,0,0
358075,20131210,7,7,7,0:00:13,1.43,71.43%,0,0
386,20131211,7,7,5,0:00:59,2.43,71.43%,0,0
386,20131224,7,7,2,0:08:26,9.14,0.00%,2,5
386,20140111,7,7,0,0:00:23,1.43,28.57%,2,0
386,20140114,7,7,5,0:03:17,5.29,28.57%,0,0
386,20140115,7,7,7,0:07:43,10.86,0.00%,0,0
2316,20131211,5,5,2,0:00:00,1,100.00%,0,0
2316,20131220,5,5,5,0:00:00,1,100.00%,0,0
2316,20131223,5,5,0,0:00:56,2.4,40.00%,0,0
2316,20131227,5,5,5,0:00:08,1.4,40.00%,0,2
2316,20140101,5,5,5,0:01:40,2,0.00%,0,0
2316,20140102,5,5,5,0:00:14,1,40.00%,2,0
2316,20140103,5,5,5,0:00:00,1,100.00%,0,0
2316,20140108,5,7,5,0:00:07,1,71.43%,2,0
2316,20140109,5,5,2,0:00:00,1,100.00%,0,0
2316,20140114,5,10,0,0:08:09,3.7,0.00%,7,2
2941,20131228,5,5,5,0:00:00,1,100.00%,0,0
2941,20140101,5,5,0,0:00:00,1,100.00%,0,0
2941,20140105,5,5,5,0:00:10,1,40.00%,2,0
2941,20140108,5,5,0,0:00:20,1,40.00%,2,0
2941,20140111,5,5,5,0:00:00,1,100.00%,0,0
2941,20140113,5,7,2,0:04:02,1.71,28.57%,5,0
2941,20140115,5,5,2,0:00:39,2,40.00%,2,0
3006,20131205,5,5,2,0:00:00,1,40.00%,0,0
3332,20131212,5,5,5,0:01:16,2,0.00%,5,0
3332,20131218,5,5,5,0:01:25,2,40.00%,2,2
353881,20131207,5,5,5,0:00:37,3,40.00%,2,2
353881,20131208,5,5,5,0:01:12,3.4,40.00%,0,0
353881,20131209,5,5,2,0:04:40,2,40.00%,2,0
353881,20131216,5,5,2,0:00:00,1,100.00%,0,0
353881,20131228,5,5,2,0:04:08,6.8,0.00%,2,0
353881,20131230,5,5,5,0:08:48,9.4,40.00%,2,0
353881,20131231,5,5,0,0:00:00,1,100.00%,0,0
353881,20140101,5,5,0,0:04:00,7.4,40.00%,0,2
353881,20140102,5,5,0,0:01:13,1.4,40.00%,2,0
353881,20140115,5,7,2,0:00:13,1.43,28.57%,2,0
356332,20131201,5,5,2,0:06:23,2,0.00%,2,0
356332,20131205,5,5,5,0:34:46,18.2,40.00%,2,2
356332,20131206,5,7,5,0:06:19,4.57,0.00%,0,0
356332,20131219,5,5,2,0:05:36,6.8,0.00%,0,2
356332,20131221,5,5,5,0:00:11,3,40.00%,0,0
356332,20131225,5,5,2,0:02:17,3.4,0.00%,5,0
356332,20131227,5,5,0,0:14:36,9.8,0.00%,2,5
356332,20140106,5,5,2,0:03:44,3.4,40.00%,2,0
356792,20131207,5,5,5,0:01:30,1,0.00%,5,0
356792,20140113,5,5,5,0:00:13,1.4,40.00%,0,2
356897,20131204,5,5,5,0:00:34,1.4,40.00%,2,0
356897,20131206,5,5,5,0:00:00,1,100.00%,0,0
356897,20131212,5,5,5,0:00:00,1,100.00%,0,0
356897,20131214,5,5,2,0:00:00,1,40.00%,0,0
356897,20131219,5,5,5,0:01:23,4,0.00%,0,0
356897,20131220,5,5,5,0:00:13,1,0.00%,0,0
356898,20131223,5,5,5,0:00:00,1,100.00%,0,0
356898,20131227,5,5,5,0:00:00,1,100.00%,0,0
356898,20140111,5,5,5,0:00:00,1,100.00%,0,0
357092,20131203,5,7,0,0:00:43,1.71,71.43%,2,2
357092,20131208,5,5,5,0:01:20,3,40.00%,2,2
357092,20131212,5,5,5,0:11:55,11.2,40.00%,2,2
357092,20131214,5,7,5,0:01:07,2.14,0.00%,2,2
357092,20131217,5,7,2,0:07:53,6.29,0.00%,5,2
357092,20131221,5,5,2,0:05:16,4.8,0.00%,2,2
357092,20131227,5,5,2,0:14:05,5.8,0.00%,2,0
357092,20140106,5,5,5,0:01:00,2,40.00%,2,2
357092,20140107,5,5,0,0:09:21,4.4,0.00%,5,2
357093,20131207,5,5,2,0:00:16,1.4,40.00%,0,2
357093,20131219,5,5,2,0:22:39,12.2,0.00%,5,2
357093,20131221,5,5,5,0:01:42,1.4,40.00%,2,0
357093,20131225,5,5,2,0:04:33,3.4,0.00%,2,2
357093,20131228,5,5,2,0:02:00,4,0.00%,2,2
357093,20131231,5,5,2,0:00:15,1,40.00%,0,0
357093,20140103,5,7,2,0:00:21,2.14,0.00%,0,2
357093,20140110,5,5,0,0:05:47,12.2,0.00%,2,2
357094,20131201,5,5,5,0:20:51,6.8,0.00%,5,0
357095,20131201,5,5,2,0:16:05,3.4,0.00%,2,2
357095,20131215,5,5,0,0:05:32,7.4,0.00%,2,2
357095,20131219,5,5,5,0:01:50,2,0.00%,2,2
357095,20131225,5,5,5,0:02:13,4.4,0.00%,0,2
357095,20131226,5,5,5,0:00:59,4.4,0.00%,0,2
357095,20140106,5,5,2,0:00:00,1,100.00%,0,0
357295,20140104,5,5,5,0:00:00,1,100.00%,0,0
357295,20140110,5,5,5,0:00:00,1,100.00%,0,0
357296,20131217,5,5,5,0:01:18,1,40.00%,2,0
357296,20131218,5,5,5,0:00:11,1,40.00%,0,0
357296,20131221,5,5,5,0:00:00,1,100.00%,0,0
357296,20131222,5,5,2,0:07:45,3.4,40.00%,2,0
357296,20131223,5,5,2,0:02:05,3,40.00%,0,0
357296,20131227,5,5,5,0:00:13,1.4,40.00%,2,0
357296,20131228,5,5,2,0:00:54,3,0.00%,2,2
357296,20131230,5,5,2,0:00:03,1,40.00%,2,0
357296,20140113,5,5,5,0:00:34,1,40.00%,2,0
357296,20140115,5,5,5,0:00:51,2.4,40.00%,0,0
357355,20131202,5,5,5,0:01:20,1,0.00%,5,0
357355,20140104,5,5,2,0:01:20,3,40.00%,2,0
357356,20131203,5,5,2,0:00:35,1,40.00%,2,0
357356,20131206,5,5,5,0:00:35,2,40.00%,0,0
357358,20140106,5,5,5,0:01:28,2.4,40.00%,0,0
357392,20131206,5,5,0,0:00:00,1,100.00%,0,0
357392,20131221,5,5,0,0:08:23,2,0.00%,2,0
357392,20131223,5,5,0,0:01:52,1.4,0.00%,5,2
357392,20131224,5,5,0,0:00:00,1,100.00%,0,0
357440,20131218,5,5,2,0:00:00,1,40.00%,0,0
357440,20131228,5,5,5,0:00:20,1.4,0.00%,0,0
357536,20131205,5,5,2,0:00:00,1,100.00%,0,0
357536,20131208,5,5,5,0:01:11,1,0.00%,5,0
357536,20131221,5,5,5,0:07:23,2.4,0.00%,5,0
357536,20131224,5,5,2,0:00:00,1,100.00%,0,0
357536,20131226,5,5,5,0:01:45,3.4,0.00%,5,0
357536,20131229,5,7,2,0:01:53,2.43,0.00%,2,0
357536,20131230,5,5,5,0:01:29,3,40.00%,0,2
357536,20140105,5,5,5,0:00:00,1,100.00%,0,0
357536,20140112,5,5,2,0:00:11,1.4,40.00%,2,0
357538,20131211,5,5,2,0:01:16,2.4,0.00%,0,0
357538,20131229,5,5,2,0:00:36,1,0.00%,2,0
357538,20140115,5,7,5,0:00:15,1.71,71.43%,0,0
357539,20131202,5,5,5,0:00:13,1.4,40.00%,0,0
357539,20131204,5,5,5,0:00:36,2.4,0.00%,2,0
357540,20131207,5,7,5,0:00:33,1.43,28.57%,5,0
357540,20131212,5,5,2,0:00:55,3,40.00%,2,0
357540,20131218,5,5,5,0:00:19,1.4,40.00%,2,0
357540,20131219,5,5,5,0:00:11,1,40.00%,2,0
357540,20131226,5,5,5,0:04:02,1.4,40.00%,2,0
357540,20140104,5,5,5,0:00:48,2,40.00%,0,0
357541,20131206,5,5,2,0:00:00,1,100.00%,0,0
357542,20131202,5,5,2,0:00:00,1,100.00%,0,0
357542,20131204,5,5,2,0:00:05,1,40.00%,2,0
357542,20131206,5,5,5,0:00:24,1.4,40.00%,0,0
357542,20131208,5,5,5,0:00:00,1,100.00%,0,0
357542,20131209,5,5,5,0:13:19,2,40.00%,2,0
357542,20131213,5,5,5,0:00:12,1,40.00%,2,0
357542,20131218,5,5,5,0:00:00,1,100.00%,0,0
357542,20131222,5,5,2,0:00:00,1,100.00%,0,0
357542,20131224,5,5,5,0:00:00,1,100.00%,0,0
357542,20131227,5,5,2,0:08:51,7.8,40.00%,2,0
357542,20140103,5,7,2,0:00:34,1,28.57%,5,0
357542,20140104,5,5,5,0:05:30,5.8,40.00%,0,0
357543,20131225,5,5,5,0:00:00,1,100.00%,0,0
357636,20131205,5,5,5,0:30:03,46,0.00%,5,2
357636,20131209,5,5,2,0:01:23,2,40.00%,2,0
357636,20131211,5,5,5,0:00:53,3,0.00%,2,0
357636,20131219,5,5,5,0:02:16,2,0.00%,5,5
357636,20131222,5,5,5,0:02:34,4.4,0.00%,2,2
357636,20131224,5,5,2,0:03:13,5.4,0.00%,5,0
357636,20131227,5,5,5,0:00:08,1.4,40.00%,0,2
357636,20131229,5,5,2,0:00:00,1,100.00%,0,0
357636,20131230,5,5,5,0:00:00,1,100.00%,0,0
357636,20140104,5,5,2,0:01:12,4.4,40.00%,0,2
357636,20140105,5,5,5,0:01:49,1,0.00%,5,0
357636,20140106,5,5,5,0:01:29,2,0.00%,2,0
357636,20140115,5,5,2,0:00:00,1,100.00%,0,0
357637,20131207,5,5,5,0:00:32,2.4,40.00%,0,0
357637,20131208,5,5,5,0:03:07,9.4,0.00%,5,0
357637,20131210,5,5,5,0:00:33,2.4,0.00%,0,0
357637,20131213,5,5,0,0:08:12,8.8,0.00%,2,0
357637,20131220,5,5,2,0:01:12,3.4,40.00%,2,2
357637,20131225,5,5,5,0:03:39,3,0.00%,5,0
357637,20131228,5,5,2,0:02:53,5.8,0.00%,5,2
357637,20140105,5,5,5,0:06:12,9.8,0.00%,2,0
357637,20140107,5,5,0,0:00:22,2,40.00%,0,0
357637,20140110,5,5,5,0:00:00,1,100.00%,0,0
357638,20131224,5,5,5,0:00:56,1,0.00%,5,0
357638,20140101,5,5,2,0:03:05,7.4,0.00%,2,2
357638,20140102,5,5,0,0:00:50,4,0.00%,0,0
357638,20140103,5,5,5,0:00:41,2,0.00%,5,2
357638,20140106,5,5,2,0:00:24,2.4,0.00%,2,0
357638,20140107,5,7,2,0:03:19,1.43,0.00%,5,0
357638,20140109,5,5,2,0:00:31,2.4,0.00%,0,2
357639,20131209,5,5,2,0:03:57,2,0.00%,5,2
357639,20131210,5,5,5,0:13:05,4,0.00%,2,2
357639,20131222,5,5,5,0:00:37,3,0.00%,2,0
357639,20131224,5,5,5,0:06:24,14.6,0.00%,0,2
357639,20131231,5,5,5,0:01:39,2.4,40.00%,2,0
357639,20140103,5,5,5,0:07:44,12.8,0.00%,5,0
357639,20140105,5,5,2,0:07:51,10.8,0.00%,5,0
357639,20140112,5,5,5,0:00:00,1,100.00%,0,0
357639,20140113,5,5,5,0:00:43,2.4,0.00%,0,0
357639,20140115,5,5,5,0:02:08,5.8,0.00%,5,2
357653,20131203,5,5,2,0:00:34,2,40.00%,0,0
357653,20140109,5,5,5,0:01:35,3,0.00%,5,0
357654,20131229,5,5,2,0:01:45,5.8,0.00%,2,2
357654,20140101,5,5,5,0:04:23,8.4,0.00%,2,0
357654,20140104,5,5,5,0:03:57,5.4,40.00%,2,0
357654,20140110,5,5,5,0:14:33,2.4,0.00%,5,0
357655,20131222,5,7,5,0:00:31,3.86,28.57%,0,2
357655,20140109,5,5,5,0:00:30,3,0.00%,0,0
357656,20131223,5,5,5,0:00:28,3,0.00%,2,0
357656,20131228,5,5,5,0:00:35,3,0.00%,0,0
357656,20131229,5,5,5,0:13:17,8.8,0.00%,2,0
357656,20140115,5,5,0,0:00:00,1,100.00%,0,0
357672,20131210,5,5,5,0:00:23,2,40.00%,2,0
357672,20131229,5,5,2,0:00:28,1.4,40.00%,2,0
357674,20131212,5,5,5,0:00:18,1.4,40.00%,0,0
357712,20131215,5,5,5,0:00:00,1,100.00%,0,0
357712,20131216,5,5,2,0:00:00,1,100.00%,0,0
357712,20131217,5,7,2,0:00:08,1.71,71.43%,0,0
357712,20131223,5,5,2,0:00:41,1,40.00%,2,0
357712,20131227,5,5,2,0:00:13,1,40.00%,2,0
357712,20131229,5,5,5,0:00:00,1,40.00%,2,0
357712,20140104,5,5,5,0:01:34,2,40.00%,2,0
357712,20140105,5,5,5,0:00:00,1,100.00%,0,0
357712,20140112,5,5,5,0:05:18,6.4,40.00%,2,0
357736,20131206,5,5,5,0:00:00,1,100.00%,0,0
357736,20131212,5,5,5,0:06:29,2.4,40.00%,2,0
357736,20131216,5,5,2,0:01:20,2.4,0.00%,0,0
357736,20131226,5,5,2,0:00:16,1.4,40.00%,2,0
357736,20131229,5,5,5,0:02:22,2.4,0.00%,2,0
357736,20140111,5,5,5,0:00:00,1,100.00%,0,0
357736,20140113,5,7,2,0:08:53,1.71,71.43%,0,0
357779,20131202,5,5,5,0:06:08,1.4,40.00%,0,0
357779,20131207,5,5,5,0:00:42,1.4,40.00%,0,0
357779,20131208,5,7,5,0:00:57,3.86,28.57%,2,2
357779,20131209,5,5,5,0:03:05,1.4,0.00%,2,0
357779,20131212,5,5,5,0:00:00,1,100.00%,0,0
357779,20131213,5,5,5,0:00:01,1,40.00%,2,0
357779,20131215,5,5,5,0:00:00,1,100.00%,0,0
357779,20131226,5,5,5,0:05:17,4,0.00%,2,2
357779,20140108,5,5,5,0:04:59,7.8,0.00%,2,0
357779,20140110,5,5,5,0:00:18,1,40.00%,2,0
357780,20131204,5,5,5,0:00:00,1,100.00%,0,0
357780,20131206,5,5,5,0:00:15,1,40.00%,2,0
357780,20131207,5,5,2,0:01:33,2,0.00%,5,0
357780,20131208,5,5,5,0:00:41,1,40.00%,2,0
357780,20131209,5,5,5,0:00:00,1,100.00%,0,0
357780,20131214,5,5,5,0:09:40,4.8,40.00%,0,2
357780,20131215,5,5,5,0:01:21,2.4,0.00%,0,2
357780,20131218,5,5,2,0:00:47,4,0.00%,0,0
357780,20131219,5,5,5,0:00:00,0.4,40.00%,2,0
357780,20131222,5,5,5,0:08:40,2,40.00%,2,0
357780,20131227,5,5,5,0:01:06,2,40.00%,2,0
357780,20140105,5,5,5,0:00:08,1.4,40.00%,0,0
357780,20140106,5,5,2,0:00:29,1,40.00%,2,0
357780,20140111,5,5,5,0:00:59,3,40.00%,0,0
357780,20140113,5,5,2,0:00:19,1,40.00%,2,0
357781,20131201,5,5,5,0:01:06,2,40.00%,2,0
357781,20131202,5,7,2,0:02:00,2.43,71.43%,2,2
357781,20131203,5,5,2,0:00:00,1,100.00%,0,0
357781,20131206,5,7,2,0:00:00,1,100.00%,0,0
357781,20131208,5,5,2,0:00:00,1,100.00%,0,0
357781,20131212,5,7,0,0:00:00,1,100.00%,0,0
357781,20131216,5,10,2,0:00:02,1,70.00%,2,0
357781,20131222,5,7,2,0:00:00,1,100.00%,0,0
357781,20131224,5,5,5,0:00:43,1,40.00%,2,0
357781,20131230,5,5,5,0:05:45,6.4,0.00%,5,0
357781,20140104,5,5,5,0:00:33,2.4,0.00%,2,0
357781,20140108,5,5,5,0:00:21,1.4,40.00%,0,0
357781,20140112,5,5,5,0:00:30,3,40.00%,0,0
357795,20131221,5,5,5,0:00:04,1,40.00%,2,0
357795,20140101,5,5,5,0:00:49,2.4,40.00%,2,0
357795,20140102,5,5,5,0:00:35,1.4,40.00%,0,2
357795,20140103,5,5,5,0:02:15,1.4,40.00%,0,0
357795,20140105,5,5,2,0:00:00,1,100.00%,0,0
357795,20140107,5,5,5,0:00:00,1,100.00%,0,0
357795,20140112,5,5,5,0:12:54,4.8,0.00%,2,0
357796,20131207,5,5,5,0:00:25,3,40.00%,0,0
357796,20131208,5,5,5,0:00:00,1,100.00%,0,0
357796,20131213,5,7,5,0:00:01,1,71.43%,2,0
357796,20131220,5,5,5,0:00:00,1,100.00%,0,0
357796,20131226,5,5,5,0:00:00,1,100.00%,0,0
357796,20131227,5,5,0,0:00:39,2,40.00%,0,0
357796,20131229,5,5,5,0:00:00,1,100.00%,0,0
357796,20131230,5,5,5,0:01:07,2.4,40.00%,0,0
357796,20140107,5,5,2,0:00:04,1.4,40.00%,0,0
357796,20140108,5,5,5,0:00:00,1,100.00%,0,0
357796,20140115,5,5,5,0:00:00,1,100.00%,0,0
357797,20131205,5,5,5,0:00:00,1,100.00%,0,0
357797,20131220,5,5,5,0:00:05,1,40.00%,2,0
357797,20131229,5,5,5,0:01:08,1.4,40.00%,2,0
357797,20140108,5,5,5,0:00:17,1.4,40.00%,0,0
357798,20131202,5,5,2,0:00:00,1,100.00%,0,0
357798,20131212,5,5,5,0:00:19,2.4,40.00%,0,0
357798,20131213,5,5,5,0:00:00,1,100.00%,0,0
357798,20131221,5,5,2,0:00:04,1,40.00%,2,0
357798,20131222,5,5,5,0:00:17,1.4,40.00%,2,0
357798,20131229,5,5,5,0:00:34,2.4,40.00%,0,0
357798,20131231,5,5,2,0:00:49,1.4,40.00%,0,0
357798,20140103,5,5,5,0:00:00,1,100.00%,0,0
357798,20140115,5,5,2,0:00:40,2.4,40.00%,0,0
357799,20131218,5,5,0,0:11:46,10.8,40.00%,2,2
357799,20131219,5,5,0,0:22:31,16.2,0.00%,2,2
357799,20131226,5,5,0,0:30:50,27.4,0.00%,2,2
357854,20131217,5,5,0,0:00:46,1,40.00%,2,0
357855,20131206,5,5,5,0:02:07,1,40.00%,2,0
357855,20131213,5,5,5,0:01:11,1,40.00%,0,0
357855,20131215,5,5,5,0:00:00,1,40.00%,0,0
357855,20131220,5,5,2,0:00:47,1,0.00%,0,0
358012,20131206,5,5,5,0:00:00,1,100.00%,0,0
358012,20131211,5,5,5,0:02:01,4.4,40.00%,0,2
358012,20131219,5,5,5,0:00:00,1,100.00%,0,0
358012,20131220,5,5,5,0:12:00,3,40.00%,2,0
358012,20131222,5,5,2,0:00:00,1,100.00%,0,0
358012,20131225,5,7,2,0:10:20,7.71,71.43%,2,0
358012,20131228,5,5,5,0:00:25,2.4,40.00%,0,0
358012,20140106,5,7,2,0:00:23,1.71,71.43%,0,0
358012,20140112,5,7,2,0:06:29,2.43,0.00%,7,0
358012,20140115,5,10,2,0:02:30,2,50.00%,2,0
358013,20131205,5,5,2,0:00:00,1,100.00%,0,0
358013,20131211,5,5,0,0:00:01,1,40.00%,2,0
358013,20131216,5,5,5,0:09:24,5.4,0.00%,2,0
358013,20131218,5,7,0,0:00:19,1,71.43%,2,0
358013,20131219,5,10,2,0:00:00,1,100.00%,0,0
358013,20131221,5,5,0,0:00:26,2,40.00%,2,0
358013,20131224,5,5,2,0:00:04,1,40.00%,2,0
358013,20131225,5,5,2,0:00:00,1,100.00%,0,0
358013,20131228,5,5,5,0:00:00,1,100.00%,0,0
358013,20131229,5,5,5,0:02:36,3.4,0.00%,5,0
358013,20140103,5,5,2,0:00:54,1,40.00%,2,0
358014,20131214,5,7,5,0:00:00,1,100.00%,0,0
358014,20131218,5,5,0,0:19:20,4,0.00%,2,0
358014,20131231,5,5,5,0:00:43,2,40.00%,2,0
358015,20131218,5,5,5,0:00:22,1.4,40.00%,0,0
358016,20140105,5,5,5,0:00:10,2,40.00%,2,0
358016,20140108,5,5,5,0:01:24,1.4,0.00%,5,2
358017,20140102,5,5,5,0:01:33,3,40.00%,0,0
358017,20140104,5,5,2,0:00:34,2,40.00%,2,0
358017,20140105,5,5,5,0:01:06,1,40.00%,2,0
358019,20140102,5,5,5,0:00:17,1,40.00%,2,0
358020,20131216,5,5,5,0:00:00,1,100.00%,0,0
358020,20131224,5,5,5,0:00:00,1,100.00%,0,0
358020,20131231,5,5,5,0:00:00,1,100.00%,0,0
358020,20140103,5,5,5,0:00:00,1,100.00%,0,0
358020,20140104,5,5,5,0:01:41,2,0.00%,5,0
358021,20131227,5,7,2,0:00:57,2.14,28.57%,5,0
358023,20131217,5,5,5,0:00:00,1,100.00%,0,0
358024,20131229,5,5,5,0:00:00,1,100.00%,0,0
358024,20131231,5,5,2,0:00:06,1.4,40.00%,0,0
358024,20140102,5,5,5,0:01:10,2.4,0.00%,2,0
358025,20140110,5,5,5,0:16:56,16.6,0.00%,5,0
358026,20131230,5,5,2,0:00:59,3,0.00%,0,0
358026,20140102,5,5,5,0:00:00,1,100.00%,0,0
358026,20140106,5,5,0,0:01:41,7.4,40.00%,0,2
358075,20131208,5,5,5,0:04:30,5.8,0.00%,0,2
358094,20131219,5,5,2,0:00:00,1,100.00%,0,0
358214,20131203,5,5,5,0:01:52,4,0.00%,2,0
386,20131217,5,5,2,0:00:21,1,40.00%,2,0
386,20131223,5,5,2,0:09:08,5.4,40.00%,2,0
386,20131228,5,5,0,0:05:55,5.4,0.00%,2,0
386,20131229,5,5,5,0:00:21,1.4,40.00%,0,0
