PubId,PubName,PubGroupId,PubGroupName
357232,invite media retarget guenstiger,891,Invite Media DE
65054,truetosize,390,Affiliates
65074,Prananto2-,390,Affiliates
65076,sbrockm,390,Affiliates
357275,gg wc tts broad,6,Google US
65079,AllMDeals,390,Affiliates
65081,IndoBrugmann,390,Affiliates
65084,Coull,390,Affiliates
65085,xiaojingji,390,Affiliates
65088,galoo,390,Affiliates
65090,muntay88,390,Affiliates
64904,nfldaily32,390,Affiliates
4977,yahoo ron edu impulse c2,84,Yahoo Banners
4981,OpenSearch HTML,253,Organic
4985,msn mantle h22b9 mort,335,MSN Banners
4990,msn mort hotmail behav,335,MSN Banners
4992,msn messenger 234x60 edu,335,MSN Banners
4995,yahoo ebay motors 300x250 mort,84,Yahoo Banners
5005,aol stvp latino cccmail edu,125,AOL Banners
5006,aol stvp smb ws cccmail mort,125,AOL Banners
5011,msn mantle h2344 mort,335,MSN Banners
5016,msn mantle h2361 mort,335,MSN Banners
5017,OSNews,386,Cobrand / Syndication
5022,msn hotmail 160x600 35-49 1:24 freq cap,335,MSN Banners
5027,LostCircuits,386,Cobrand / Syndication
5033,gg nontech exact,6,Google US
5043,nascar product ad,473,Nascar Banners
5047,excite product ad,81,AskJeeves Banners
5052,orbitz product ad,509,Travelport Banners
5058,email adknow masters,366,Adknowledge (email)
5063,yahoo free - realestate,558,Organic Search Yahoo
50884,RobinKrumm,390,Affiliates
50886,xitshop0,390,Affiliates
50888,North By Nature,390,Affiliates
50890,mxavier1,390,Affiliates
50891,user218473,390,Affiliates
50893,kaydeecouture,390,Affiliates
50895,dyamagata,390,Affiliates
65238,ensu-,390,Affiliates
65255,unbeatablesale,390,Affiliates
357433,direct nav psm de - wc,820,Guenstiger Direct Nav
65259,phones2,390,Affiliates
65262,Estertbn-,390,Affiliates
357437,aol co-brand nextag dyps,931,AOL co-brand media buy
357441,facebook newsfeed mobile pm,719,facebook
65266,max1978,390,Affiliates
65268,leeyeons-,390,Affiliates
65269,memindo,390,Affiliates
357454,gg wc sportchalet broad,6,Google US
357453,msn prod ita exact,641,MSN Search ITA
357457,msn wc sportchalet exact,337,MSN Search US
65272,aprilia09-,390,Affiliates
65275,bagreg4490-,390,Affiliates
65276,jambugile-,390,Affiliates
65280,babahe,390,Affiliates
65279,jilbabcahaya-,390,Affiliates
65283,getkamera,390,Affiliates
65288,Sutino-,390,Affiliates
65284,getzelt-,390,Affiliates
65290,senshu85-,390,Affiliates
357472,twitter promoted us default,845,Twitter Promoted US
357473,msn prod es broad,932,MSN Search ES
357478,msn psm de term exact,553,MSN Search DE
65296,newaben-,390,Affiliates
65297,Anton14,390,Affiliates
357293,facebook cloth pm,719,facebook
357297,facebook partner categories,719,facebook
4696,aol travel main,125,AOL Banners
4699,csmonitor edu,443,ChristianScienceMonitor Banners
4705,bankrate ROS,127,Unclassified Banner Pubs
4091,email datran educ calibex,450,Datran (Email)
4736,gg prod uk content,132,Google UK
4758,msn ent. movies edu,335,MSN Banners
4767,121media education,430,121Media Banners
4775,HomeGain real estate,127,Unclassified Banner Pubs
4778,247 real media mort Ad,9,247 Real Media Banners
4785,compuserve messaging calibex,125,AOL Banners
4807,quigo - ron misc news mort,389,Quigo (Textlinks)
4811,aol select finance&amp;mortgage active,125,AOL Banners
4816,homepage miniform,253,Organic
4820,msn mantle h1ffc edu,335,MSN Banners
4832,compuserve calibex ROS mort,125,AOL Banners
4833,aol aim 25-34 edu,125,AOL Banners
4846,yahoo mail 21+ edu c2,84,Yahoo Banners
4858,Yahoo Finance Impulse re-fi,84,Yahoo Banners
4863,Earthlink Mail mort,61,Earthlink Banners
4873,comcast home EDU,447,Comcast Banners
4884,yahoo movies edu c2,84,Yahoo Banners
4901,msn mantle h2130,335,MSN Banners
4906,yahoo address textlink credit c2,84,Yahoo Banners
4918,iwon ROS edu,81,AskJeeves Banners
4910,orbitz edu,509,Travelport Banners
4911,realty trac edu,311,Nextag Publishing
4923,internal ad,127,Unclassified Banner Pubs
4926,yahoo network freq&amp;age HE,84,Yahoo Banners
4929,ibs ROS credit,311,Nextag Publishing
4931,organic - shopping,363,others
4933,organic - education,363,others
4935,organic - travel,253,Organic
4937,aol select money&amp;finance mort,125,AOL Banners
4940,google free - education,410,Organic Search Google
4941,google free - mortgage,410,Organic Search Google
4945,google free - tech,410,Organic Search Google
4947,google free - cloth,410,Organic Search Google
4948,google free - bmv,410,Organic Search Google
4950,organic - tech,363,others
4952,organic - cloth,363,others
4954,organic - bmv,363,others
4958,yahoo dyps backup,84,Yahoo Banners
4963,yahoo pager lrec c2,84,Yahoo Banners
4965,yahoo news se text link c2,84,Yahoo Banners
4973,yahoo games edu impulse c2,84,Yahoo Banners
2903,mcclatchy mort ad,127,Unclassified Banner Pubs
4118,gator fin popunder mort,311,Nextag Publishing
3420,new york times regional news 120x600 mort ad,311,Nextag Publishing
4139,aol travel vacations 728x90,125,AOL Banners
3425,ny times hp text,127,Unclassified Banner Pubs
4505,livejournal mort,127,Unclassified Banner Pubs
4532,quigo - chicagotribune bus. main mort,389,Quigo (Textlinks)
4588,quigo - floridasunsentinel bur ros mort,389,Quigo (Textlinks)
4554,quigo - hartford courant  bus ros mort,389,Quigo (Textlinks)
4517,quigo - latimes business main mort,389,Quigo (Textlinks)
4609,quigo - morningcall ent main mort,389,Quigo (Textlinks)
4570,quigo - newsday lond island mort,389,Quigo (Textlinks)
4576,quigo - orlandosentinel bus main mort,389,Quigo (Textlinks)
4596,quigo - stamford advocate bus main mort,389,Quigo (Textlinks)
4605,quigo - stamford advocate weather mort,389,Quigo (Textlinks)
2511,NoRefs_TV,363,others
2516,NoRefs_hotel,363,others
2610,RSS,363,others
2839,cars toolbar,363,others
2524,cbsnews travel dest ad,363,others
3753,dig root bcbd,127,Unclassified Banner Pubs
4614,flat pic edu,125,AOL Banners
2200,gator nontech0,83,Gator Banners
2199,gatorcloth0,83,Gator Banners
3500,ggcpm 160x600,1,IndustryBrains
3498,ggcpm 728x90,1,IndustryBrains
3496,ggcpm test1,1,IndustryBrains
2504,ggsi hotels ukFR,132,Google UK
2359,graphic box net zero,313,United Online Banners
2229,inkhg uk,314,Inktomi UK
2273,ls education,8,Looksmart
2476,msn infopane text,335,MSN Banners
2328,netzero edu ad,313,United Online Banners
2430,nextag us link to uk,8,Looksmart
2434,usa today mort ad,363,others
2242,whenu hotel,211,WhenU Banners
2368,yahoo chat education,363,others
4617,wral ros mort,530,WRAL Banners
4629,yahoo my edu,84,Yahoo Banners
4634,yahoo address sw textlink,84,Yahoo Banners
4643,weatherbug weekend mort ad,523,Weatherbug Banners
4651,yahoo fin CL text edu c2,84,Yahoo Banners
4659,electronic arts mort ad,453,Electronic Arts Banners
4666,compuserve text mort,125,AOL Banners
4673,cnn ros edu 160x600,125,AOL Banners
4677,yahoo games edu c2,84,Yahoo Banners
3138,mymsn edu,335,MSN Banners
3205,tucows toolbar,191,ToolbarPubs
3207,majorgeeks toolbar,191,ToolbarPubs
3212,nextag travel special ad,311,Nextag Publishing
3247,froogle feed,410,Organic Search Google
3269,gg default uk,132,Google UK
3358,msnrem sports mlb edu,128,MSN Remnant
3439,msn carpart,337,MSN Search US
3467,tremor usatoday mort ad,311,Nextag Publishing
3514,webshots mort cpc,311,Nextag Publishing
3531,webshots text cpc mort ad,311,Nextag Publishing
3534,othersDE,363,others
3538,email maestro general calibex,130,Email
3539,email maestro ushome calibex,130,Email
3541,email maestro over30 calibex,130,Email
3611,yahoo fin text he,84,Yahoo Banners
3662,aol comm personals 160x600 mort ad,125,AOL Banners
3667,netscape lss weather mort ad,125,AOL Banners
3672,Equifax BD,311,Nextag Publishing
3674,OS News,311,Nextag Publishing
3759,Laptopmag,311,Nextag Publishing
3792,msn game zone,335,MSN Banners
3852,ggb mort,1,IndustryBrains
4011,Gator calibex popunder mort ad,83,Gator Banners
4016,aol ccc MemberDirectory 728x90 mort ad,125,AOL Banners
4058,aol ws 89090 edu ad,125,AOL Banners
4065,aol ws black voices home equity ad,125,AOL Banners
4066,aol ws black voices edu ad,125,AOL Banners
4068,aol ws latino home equity ad,125,AOL Banners
4076,msn messenger mort ad,335,MSN Banners
4083,email maestro education,130,Email
4094,email fastforward mort calibex,130,Email
4096,email traffix mort calibex,387,Banner CPA
4097,email traffix educ calibex,130,Email
4107,email dmoenglish educ calibex,388,Education Banner CPA
4109,email addrive educ calibex,130,Email
4113,email memolink cpm mort calibex,130,Email
4115,email memolink cpm state calibex,130,Email
4119,gator fin popover mort,311,Nextag Publishing
4134,aol STVNetscapeBusinessCareerManagement728x90,125,AOL Banners
4141,email webjuice educ calibex,130,Email
4156,email vendare network educ calibex,388,Education Banner CPA
4159,msn ent. celebrities entceb edu,335,MSN Banners
4167,msn latino ROS,335,MSN Banners
4168,msn latino hotmail,335,MSN Banners
4173,nextag home-mortgage sub domain,557,Organic Search Other
4194,classmates 1st pop 720x300 mort,311,Nextag Publishing
4296,msn mantle auto,128,MSN Remnant
4319,interclick cpa mort 728x90,387,Banner CPA
4322,interclick edu cpa Pop,388,Education Banner CPA
4324,interclick edu cpa 728x90,388,Education Banner CPA
4340,Addynamix mort ad,311,Nextag Publishing
4347,admarketplace mort cpa,387,Banner CPA
4380,aol ws 8/9.0 300x100 pm,125,AOL Banners
4391,salem text mort,387,Banner CPA
4422,livedeal mort ad,311,Nextag Publishing
4437,DigitalEditor,386,Cobrand / Syndication
4445,att myworldnet edu,311,Nextag Publishing
4450,verizon super pages mort ad,311,Nextag Publishing
3423,new york times regional news 728x90 mort ad,311,Nextag Publishing
3993,ggsi cloth test3,6,Google US
3998,ggsi cloth test4,6,Google US
3328,ggtest cpy hg3,6,Google US
3324,ggtest cpy tech3,6,Google US
3331,ggtest dedupe test,6,Google US
3320,ggtest node hg3,6,Google US
3316,ggtest node tech3,6,Google US
3995,ggtest nontech2,6,Google US
3999,ggtest nontech5,6,Google US
3313,ggtest rand hg4,6,Google US
3309,ggtest rand tech4,6,Google US
2246,google free uk,410,Organic Search Google
2315,foxnews pre travel 728x90,363,others
2353,yahoo maps travel,84,Yahoo Banners
2366,yahoo my travel,84,Yahoo Banners
2370,yahoo groups educ,84,Yahoo Banners
2387,toolbar airfare,340,ToolbarNoRefs
2441,sitescope,363,others
2488,TNT,252,TV
2490,SPIKE,252,TV
2492,TWC,252,TV
2494,ABC,252,TV
2496,NAN,252,TV
2498,CNN,252,TV
2500,NexTag Vanity,252,TV
2506,nextag.com tv,363,others
2515,NoRefs_trip,363,others
2539,gator test revshare,336,Other Co-Brand_Synd
2552,revshare mort phone,252,TV
2557,mozilla extension,253,Organic
2568,foxnews product ad,311,Nextag Publishing
2611,switchboard text ad,315,Switchboard
2640,where2get it,336,Other Co-Brand_Synd
2659,max home equity test,127,Unclassified Banner Pubs
2750,tv mort NexTag,363,others
2798,wral weather mort ad,363,others
2828,A9 OpenSearch,336,Other Co-Brand_Synd
2837,behavior link non,363,others
2853,gator search,363,others
2865,toolbar airhotel,340,ToolbarNoRefs
2364,yahoolaunch.com travel,84,Yahoo Banners
2529,yahoo mkt travel dest,84,Yahoo Banners
2836,behavior gain non,363,others
3932,classmates3 product ad,42,Adcom
3938,mail.com product ad,311,Nextag Publishing
3952,lycos product ad,311,Nextag Publishing
3955,email csmonitor rss calibex,130,Email
3957,email optionsmedia newsletter calibex,130,Email
3960,cox net product ad,311,Nextag Publishing
3963,ask default,343,AskJeeves
3981,yahoo my impulse,84,Yahoo Banners
3986,yahoo mark image spanish mort,84,Yahoo Banners
3989,citysearch mort,311,Nextag Publishing
2941,msn free,556,Organic Search MSN
2976,ebay mort test,363,others
3013,download.com toolbar,191,ToolbarPubs
3057,yahpo stores,363,others
3063,Catalog Node Sites,338,Catalog Microsites
3081,Andale,363,others
3101,Product Shopping Microsites,557,Organic Search Other
3734,ask cars,343,AskJeeves
3223,msn mort,337,MSN Search US
4183,email adknow secondmortgage2 calibex,366,Adknowledge (email)
3992,Equifax-Email,386,Cobrand / Syndication
4212,classmates expand mort,313,United Online Banners
4235,weather 300x250 above,522,Weather.com Banners
4117,quigo text mort ad,389,Quigo (Textlinks)
4261,forbes mort ad,127,Unclassified Banner Pubs
4305,interclick overlay edu cpa,465,Interclick Banners
3712,msn hp money text2 mort ad,335,MSN Banners
4310,clickzmedia edu cpa,445,clickzmedia Banners
4337,gay-planetout mort ad,127,Unclassified Banner Pubs
3772,truecredit,512,True Credit Banners
4132,aol STVAOLLifeStyle&amp;SocietyWomens728x90,125,AOL Banners
4382,monster job search mort,470,Monster.com Banners
4400,quigo abc30 kfsn-fresno weather mort,389,Quigo (Textlinks)
4395,quigo redding.com features mort ad,389,Quigo (Textlinks)
4397,quigo redding.com weather mort ad,389,Quigo (Textlinks)
4414,quigo sfgate.com hp mort ad,389,Quigo (Textlinks)
4419,aol edu WS am,125,AOL Banners
4431,iwon cpa edu footer,81,AskJeeves Banners
4439,yahoo photo c2,84,Yahoo Banners
4447,gg mort uk broad,132,Google UK
4469,pointroll gannett employment mort,484,Pointroll Banners
4474,aol home&amp;interest edu,125,AOL Banners
4482,netscape ent celebrity edu,125,AOL Banners
4494,earthlink RON edu,61,Earthlink Banners
3490,gotoc cloth calibex,2,Yahoo US
3275,GG PS,6,Google US
3990,ggi cloth,6,Google US
3491,gg test ian 1,6,Google US
3771,gg test ian 3,6,Google US
3774,gg test ian 4,6,Google US
3776,gg test ian 6,6,Google US
3593,gg test zubair 2,6,Google US
3974,ggi mort test10,6,Google US
3969,ggi mort test5,6,Google US
1804,ggsi health,6,Google US
227,fw health,127,Unclassified Banner Pubs
1758,allmightysearchxml,363,others
1205,lsild,8,Looksmart
2438,whenu hg,211,WhenU Banners
2345,nextag clothing travel ad,460,HouseAds Banners
2323,nextag travel ad,460,HouseAds Banners
4247,fox.com home mort,458,Foxnews Banners
1811,undertone mort ad,514,Undertone Banners
2581,weatherbug home equity,523,Weatherbug Banners
3203,aol people.com mort ad,125,AOL Banners
3033,valueclick rewards gateway,516,Valueclick Banners
2145,ls flower,8,Looksmart
3403,aol STV-MONEY&amp;TECHNOLOGY-Q&amp;P (160x600),125,AOL Banners
3412,aol STV-NEWS&amp;INFORMATION-US News (300x250),125,AOL Banners
3409,aol STV-SPORTS-Pro Football (728x90),125,AOL Banners
3479,aol ws 10 mort ad,125,AOL Banners
3480,aol ws 9 mort ad,125,AOL Banners
3339,aol.com 300x100 homepage he ad,125,AOL Banners
2918,aol.com module mort ad,125,AOL Banners
2266,att secondary mort ad,437,ATT Banners
3159,compuserve module,125,AOL Banners
2705,dig root nat geo,451,Digital Root Banners
3298,email coolsavings calibex,127,Unclassified Banner Pubs
3416,email profiliates calibex,488,Proffiliates Banners
3333,email vendare calibex,517,Vendare Banners
2642,ibs househome buyline,461,IBS Network Banners
2648,ibs SF buyline,461,IBS Network Banners
2900,lycos HE,9,247 Real Media Banners
2561,msn home equity 1,335,MSN Banners
2415,msn sports nba,335,MSN Banners
2450,msngames_av mort,335,MSN Banners
3427,msnrem groups sports,335,MSN Banners
3356,msnrem msnbcnews local he,335,MSN Banners
3357,msnrem sports mlb he,335,MSN Banners
2915,netscape ccc messaging mort ad,125,AOL Banners
3147,netzero he ad,313,United Online Banners
2921,nextag mort info site,476,NexTag Banners
2341,nextag travel mort ad,231,HouseAds
3503,msn ent. celebrities entceb,335,MSN Banners
3504,hotmail mort ros,335,MSN Banners
2556,cometsystems,124,AP Banners
3658,powerone lanews mort ad,486,Powerone Banners
3452,ask hotel,343,AskJeeves
2980,cox west palm mort,449,Cox Banners
2899,earthlink finance HE,61,Earthlink Banners
3047,email datran14,450,Datran (Email)
2994,email experian,513,Unclassified (email)
3160,google ron mort ad,127,Unclassified Banner Pubs
2628,ibs Los Angeles,461,IBS Network Banners
3028,journal interactive homes HP textlink,467,Journal Interactive Banners
2901,mcclatchy mort,127,Unclassified Banner Pubs
2766,msn mantle12 mort,335,MSN Banners
3219,netscape comm comm comm mail mort ad,125,AOL Banners
2337,nextag autos travel ad,460,HouseAds Banners
2446,nextag trav dest ad,460,HouseAds Banners
2936,ottaway mort ad,127,Unclassified Banner Pubs
2856,rootsweb mort ad,127,Unclassified Banner Pubs
3003,townhall mort ad,127,Unclassified Banner Pubs
2394,underground edu ad,127,Unclassified Banner Pubs
3155,washington times he,521,Washington Times Banners
3191,whitepages people mort,528,Whitepages Banners
2232,yahoo fin text,84,Yahoo Banners
2747,yahoo mark graphic3 mort ad,84,Yahoo Banners
2596,yahoo ron real ad,84,Yahoo Banners
50540,BOB,390,Affiliates
50704,nationalss,390,Affiliates
2139,specpop news mort ad,363,others
1305,ggsi bb,6,Google US
1865,goto carparts,2,Yahoo US
2090,goto seller mktg,2,Yahoo US
444,findwhat bmv,5,Findwhat
2024,avvideos,3,Altavista
2068,interest mort ad,466,Interest.com Banners
50766,way2go2,390,Affiliates
2159,gotoi cruise,2,Yahoo US
1899,goto cruise,2,Yahoo US
2522,yahoo mort ron,2,Yahoo US
2443,ggsi cloth test2,6,Google US
2534,adsonar,363,others
354685,blackberry mobile app ben,659,Organic Mobile - Mobile Apps
350652,iphone mobile app UK,659,Organic Mobile - Mobile Apps
350663,blackberry mobile mail ES,660,Organic Mobile - Mobile Emails
350900,gg tech mobile content,6,Google US
351258,noref homepage mobile,683,Organic Mobile
351060,mobile welcome generic sms,660,Organic Mobile - Mobile Emails
351293,non-campaign referred mobile UK,682,Organic Search Other Mobile
351260,noref homepage mobile FR,683,Organic Mobile
351295,non-campaign referred mobile DE,682,Organic Search Other Mobile
351024,mobile welcome generic email CA,660,Organic Mobile - Mobile Emails
351253,msn free mobile ES,681,Organic Search MSN Mobile
351247,google free mobile ITA,679,Organic Search Google Mobile
351308,noref mobile ITA,684,Other Mobile
351067,mobile welcome generic sms JP,660,Organic Mobile - Mobile Emails
354617,iphone mobile app br,659,Organic Mobile - Mobile Apps
50142,slumbum,390,Affiliates
50544,Lev2,390,Affiliates
1807,sampleclientXML,363,others
50641,Got Films,390,Affiliates
1989,maxtech,363,others
2067,email_rental_test,363,others
2082,yahoo mail mort ad,84,Yahoo Banners
903,lyc bmv,9,247 Real Media Banners
50241,fatchuck,390,Affiliates
1002,ggs travel,6,Google US
2460,gotoi hg calibex,2,Yahoo US
2719,gotoi jewelry uk,2,Yahoo US
1894,ggs cruise,6,Google US
2390,gotoc uk,131,Yahoo UK
445,google select bmv,6,Google US
2579,espotting hotels,126,Espotting
2845,aol mail inbox mort ad,125,AOL Banners
2449,Weather travel dest ad,522,Weather.com Banners
2291,accuweather local fore 1-5 text,432,Accuweather Banners
3061,aol ws 8 mort ad,125,AOL Banners
3070,att living mort,437,ATT Banners
3132,boston edu,478,NY Times Banners
2842,claria gain non,83,Gator Banners
2967,classmates nruhp 2 he ad,313,United Online Banners
357395,gg wc appshop nto broad,6,Google US
357396,gg wc appshop nto exact,6,Google US
357397,gg wc appshop cloth broad,6,Google US
357398,gg wc appshop cloth exact,6,Google US
357399,msn wc appshop nto broad,337,MSN Search US
357400,msn wc appshop nto exact,337,MSN Search US
357401,msn wc appshop cloth broad,337,MSN Search US
357402,msn wc appshop cloth exact,337,MSN Search US
357404,msn appshop synd exact,337,MSN Search US
357405,msn appshop hg synd broad,337,MSN Search US
357406,msn appshop hg synd exact,337,MSN Search US
